Date,BitCoin,Ethereum
2015-06-30T04:00:00.000Z,258.38549,
2015-06-29T04:00:00.000Z,249.42725,
2015-06-28T04:00:00.000Z,250.382,
2015-06-27T04:00:00.000Z,242.28812,
2015-06-26T04:00:00.000Z,242.31912,
2015-06-25T04:00:00.000Z,240.9204,
2015-06-24T04:00:00.000Z,243.371,
2015-06-23T04:00:00.000Z,247.1273,
2015-06-22T04:00:00.000Z,244.9588,
2015-06-21T04:00:00.000Z,244.15625,
2015-06-20T04:00:00.000Z,240.7897,
2015-06-19T04:00:00.000Z,249.0733,
2015-06-18T04:00:00.000Z,247.2359,
2015-06-17T04:00:00.000Z,248.7435,
2015-06-16T04:00:00.000Z,237.39899,
2015-06-15T04:00:00.000Z,234.7473,
2015-06-14T04:00:00.000Z,233.1445,
2015-06-13T04:00:00.000Z,230.6695,
2015-06-12T04:00:00.000Z,229.9082,
2015-06-11T04:00:00.000Z,229.9599,
2015-06-10T04:00:00.000Z,229.2025,
2015-06-09T04:00:00.000Z,228.1884,
2015-06-08T04:00:00.000Z,223.69459,
2015-06-07T04:00:00.000Z,225.8403,
2015-06-06T04:00:00.000Z,224.2525,
2015-06-05T04:00:00.000Z,223.9665,
2015-06-04T04:00:00.000Z,225.444,
2015-06-03T04:00:00.000Z,226.6168,
2015-06-02T04:00:00.000Z,223.415,
2015-06-01T04:00:00.000Z,230.8331,
2015-05-31T04:00:00.000Z,233.3328,
2015-05-30T04:00:00.000Z,236.1404,
2015-05-29T04:00:00.000Z,237.2277,
2015-05-28T04:00:00.000Z,237.6708,
2015-05-27T04:00:00.000Z,237.1844,
2015-05-26T04:00:00.000Z,237.6588,
2015-05-25T04:00:00.000Z,240.9415,
2015-05-24T04:00:00.000Z,239.7985,
2015-05-23T04:00:00.000Z,240.1588,
2015-05-22T04:00:00.000Z,235.86329,
2015-05-21T04:00:00.000Z,234.204,
2015-05-20T04:00:00.000Z,232.7193,
2015-05-19T04:00:00.000Z,233.3119,
2015-05-18T04:00:00.000Z,236.2319,
2015-05-17T04:00:00.000Z,236.339,
2015-05-16T04:00:00.000Z,236.657,
2015-05-15T04:00:00.000Z,237.5737,
2015-05-14T04:00:00.000Z,235.5478,
2015-05-13T04:00:00.000Z,241.3529,
2015-05-12T04:00:00.000Z,240.00079,
2015-05-11T04:00:00.000Z,239.4036,
2015-05-10T04:00:00.000Z,241.516,
2015-05-09T04:00:00.000Z,244.6989,
2015-05-08T04:00:00.000Z,237.059,
2015-05-07T04:00:00.000Z,230.4207,
2015-05-06T04:00:00.000Z,235.6017,
2015-05-05T04:00:00.000Z,235.6033,
2015-05-04T04:00:00.000Z,240.3646,
2015-05-03T04:00:00.000Z,236.2378,
2015-05-02T04:00:00.000Z,233.8511,
2015-05-01T04:00:00.000Z,236.6827,
2015-04-30T04:00:00.000Z,225.9976,
2015-04-29T04:00:00.000Z,225.3545,
2015-04-28T04:00:00.000Z,227.3867,
2015-04-27T04:00:00.000Z,219.19029,
2015-04-26T04:00:00.000Z,219.94549,
2015-04-25T04:00:00.000Z,228.92379,
2015-04-24T04:00:00.000Z,233.40079,
2015-04-23T04:00:00.000Z,234.15749,
2015-04-22T04:00:00.000Z,235.50369,
2015-04-21T04:00:00.000Z,224.9815,
2015-04-20T04:00:00.000Z,223.9214,
2015-04-19T04:00:00.000Z,223.4062,
2015-04-18T04:00:00.000Z,223.317,
2015-04-17T04:00:00.000Z,227.9255,
2015-04-16T04:00:00.000Z,226.0171,
2015-04-15T04:00:00.000Z,220.9126,
2015-04-14T04:00:00.000Z,222.6009,
2015-04-13T04:00:00.000Z,235.522,
2015-04-12T04:00:00.000Z,236.5542,
2015-04-11T04:00:00.000Z,236.4388,
2015-04-10T04:00:00.000Z,240.9478,
2015-04-09T04:00:00.000Z,244.0449,
2015-04-08T04:00:00.000Z,252.8629,
2015-04-07T04:00:00.000Z,252.0909,
2015-04-06T04:00:00.000Z,260.3589,
2015-04-05T04:00:00.000Z,252.0256,
2015-04-04T04:00:00.000Z,253.4334,
2015-04-03T04:00:00.000Z,252.0578,
2015-04-02T04:00:00.000Z,246.96,
2015-04-01T04:00:00.000Z,243.3028,
2015-03-31T04:00:00.000Z,247.2639,
2015-03-30T04:00:00.000Z,245.1133,
2015-03-29T04:00:00.000Z,246.728,
2015-03-28T04:00:00.000Z,248.4467,
2015-03-27T04:00:00.000Z,246.5497,
2015-03-26T04:00:00.000Z,245.6489,
2015-03-25T04:00:00.000Z,246.6733,
2015-03-24T04:00:00.000Z,265.273,
2015-03-23T04:00:00.000Z,267.5549,
2015-03-22T04:00:00.000Z,259.3943,
2015-03-21T04:00:00.000Z,259.913,
2015-03-20T04:00:00.000Z,263.4741,
2015-03-19T04:00:00.000Z,252.44789,
2015-03-18T04:00:00.000Z,283.7507,
2015-03-17T04:00:00.000Z,290.542,
2015-03-16T04:00:00.000Z,290.61579,
2015-03-15T04:00:00.000Z,283.0809,
2015-03-14T04:00:00.000Z,282.644,
2015-03-13T04:00:00.000Z,293.224,
2015-03-12T04:00:00.000Z,292.8678,
2015-03-11T04:00:00.000Z,289.7149,
2015-03-10T04:00:00.000Z,294.1886,
2015-03-09T04:00:00.000Z,277.98519,
2015-03-08T05:00:00.000Z,276.72789,
2015-03-07T05:00:00.000Z,270.86109,
2015-03-06T05:00:00.000Z,274.8977,
2015-03-05T05:00:00.000Z,269.2606,
2015-03-04T05:00:00.000Z,278.1172,
2015-03-03T05:00:00.000Z,270.7625,
2015-03-02T05:00:00.000Z,258.8485,
2015-03-01T05:00:00.000Z,251.9314,
2015-02-28T05:00:00.000Z,251.03416,
2015-02-27T05:00:00.000Z,251.28908,
2015-02-26T05:00:00.000Z,235.67716,
2015-02-25T05:00:00.000Z,238.15225,
2015-02-24T05:00:00.000Z,238.93183,
2015-02-23T05:00:00.000Z,235.14141,
2015-02-22T05:00:00.000Z,245.145,
2015-02-21T05:00:00.000Z,245.70566,
2015-02-20T05:00:00.000Z,241.07183,
2015-02-19T05:00:00.000Z,237.1035,
2015-02-18T05:00:00.000Z,242.93183,
2015-02-17T05:00:00.000Z,235.71275,
2015-02-16T05:00:00.000Z,230.1355,
2015-02-15T05:00:00.000Z,256.21758,
2015-02-14T05:00:00.000Z,237.65716,
2015-02-13T05:00:00.000Z,223.96716,
2015-02-12T05:00:00.000Z,218.72833,
2015-02-11T05:00:00.000Z,223.00366,
2015-02-10T05:00:00.000Z,220.16725,
2015-02-09T05:00:00.000Z,222.78408,
2015-02-08T05:00:00.000Z,225.73291,
2015-02-07T05:00:00.000Z,225.46666,
2015-02-06T05:00:00.000Z,219.75625,
2015-02-05T05:00:00.000Z,226.554,
2015-02-04T05:00:00.000Z,225.83858,
2015-02-03T05:00:00.000Z,237.65175,
2015-02-02T05:00:00.000Z,229.80441,
2015-02-01T05:00:00.000Z,216.66066,
2015-01-31T05:00:00.000Z,226.94116,
2015-01-30T05:00:00.000Z,233.141,
2015-01-29T05:00:00.000Z,235.948,
2015-01-28T05:00:00.000Z,257.447,
2015-01-27T05:00:00.000Z,258.5374,
2015-01-26T05:00:00.000Z,283.59769,
2015-01-25T05:00:00.000Z,251.606,
2015-01-24T05:00:00.000Z,231.4242,
2015-01-23T05:00:00.000Z,226.30419,
2015-01-22T05:00:00.000Z,230.6754,
2015-01-21T05:00:00.000Z,212.28249,
2015-01-20T05:00:00.000Z,211.5401,
2015-01-19T05:00:00.000Z,212.2711,
2015-01-18T05:00:00.000Z,195.59467,
2015-01-17T05:00:00.000Z,209.1655,
2015-01-16T05:00:00.000Z,220.5745,
2015-01-15T05:00:00.000Z,193.3511,
2015-01-14T05:00:00.000Z,219.128,
2015-01-13T05:00:00.000Z,243.081,
2015-01-12T05:00:00.000Z,268.10199,
2015-01-11T05:00:00.000Z,277.64999,
2015-01-10T05:00:00.000Z,286.688,
2015-01-09T05:00:00.000Z,281.03625,
2015-01-08T05:00:00.000Z,290.485,
2015-01-07T05:00:00.000Z,283.84125,
2015-01-06T05:00:00.000Z,272.0175,
2015-01-05T05:00:00.000Z,270.813,
2015-01-04T05:00:00.000Z,277.853,
2015-01-03T05:00:00.000Z,311.14099,
2015-01-02T05:00:00.000Z,314.49899,
2015-01-01T05:00:00.000Z,317.204,
2014-12-31T05:00:00.000Z,309.903,
2014-12-30T05:00:00.000Z,313.994,
2014-12-29T05:00:00.000Z,315.64,
2014-12-28T05:00:00.000Z,316.009,
2014-12-27T05:00:00.000Z,320.868,
2014-12-26T05:00:00.000Z,318.563,
2014-12-25T05:00:00.000Z,321.386,
2014-12-24T05:00:00.000Z,332.053,
2014-12-23T05:00:00.000Z,328.701,
2014-12-22T05:00:00.000Z,320.03499,
2014-12-21T05:00:00.000Z,321.89299,
2014-12-20T05:00:00.000Z,319.196,
2014-12-19T05:00:00.000Z,306.45999,
2014-12-18T05:00:00.000Z,317.405,
2014-12-17T05:00:00.000Z,330.536,
2014-12-16T05:00:00.000Z,338.547,
2014-12-15T05:00:00.000Z,348.674,
2014-12-14T05:00:00.000Z,347.348,
2014-12-13T05:00:00.000Z,346.742,
2014-12-12T05:00:00.000Z,348.272,
2014-12-11T05:00:00.000Z,341.041,
2014-12-10T05:00:00.000Z,348.898,
2014-12-09T05:00:00.000Z,357.884,
2014-12-08T05:00:00.000Z,373.155,
2014-12-07T05:00:00.000Z,373.744,
2014-12-06T05:00:00.000Z,373.414,
2014-12-05T05:00:00.000Z,368.3618,
2014-12-04T05:00:00.000Z,376.382,
2014-12-03T05:00:00.000Z,382.452,
2014-12-02T05:00:00.000Z,377.862,
2014-12-01T05:00:00.000Z,376.13218,
2014-11-30T05:00:00.000Z,376.851,
2014-11-29T05:00:00.000Z,375.44,
2014-11-28T05:00:00.000Z,368.983,
2014-11-27T05:00:00.000Z,372.819,
2014-11-26T05:00:00.000Z,375.498,
2014-11-25T05:00:00.000Z,381.20666,
2014-11-24T05:00:00.000Z,367.83,
2014-11-23T05:00:00.000Z,356.8,
2014-11-22T05:00:00.000Z,352.42,
2014-11-21T05:00:00.000Z,348.565,
2014-11-20T05:00:00.000Z,376.16,
2014-11-19T05:00:00.000Z,375.83333,
2014-11-18T05:00:00.000Z,384.93,
2014-11-17T05:00:00.000Z,400.47166,
2014-11-16T05:00:00.000Z,377.08,
2014-11-15T05:00:00.000Z,394.92666,
2014-11-14T05:00:00.000Z,389.00333,
2014-11-13T05:00:00.000Z,442.10666,
2014-11-12T05:00:00.000Z,376.99666,
2014-11-11T05:00:00.000Z,368.07666,
2014-11-10T05:00:00.000Z,358.50166,
2014-11-09T05:00:00.000Z,343.065,
2014-11-08T05:00:00.000Z,344.81166,
2014-11-07T05:00:00.000Z,346.775,
2014-11-06T05:00:00.000Z,336.585,
2014-11-05T05:00:00.000Z,332.45666,
2014-11-04T05:00:00.000Z,324.71833,
2014-11-03T05:00:00.000Z,331.60083,
2014-11-02T04:00:00.000Z,325.22633,
2014-11-01T04:00:00.000Z,338.0105,
2014-10-31T04:00:00.000Z,343.55875,
2014-10-30T04:00:00.000Z,335.53625,
2014-10-29T04:00:00.000Z,348.9025,
2014-10-28T04:00:00.000Z,349.79625,
2014-10-27T04:00:00.000Z,350.9775,
2014-10-26T04:00:00.000Z,345.1925,
2014-10-25T04:00:00.000Z,353.6325,
2014-10-24T04:00:00.000Z,351.7825,
2014-10-23T04:00:00.000Z,376.59,
2014-10-22T04:00:00.000Z,382.93875,
2014-10-21T04:00:00.000Z,380.0575,
2014-10-20T04:00:00.000Z,381.72375,
2014-10-19T04:00:00.000Z,390.95875,
2014-10-18T04:00:00.000Z,378.675,
2014-10-17T04:00:00.000Z,376.26875,
2014-10-16T04:00:00.000Z,392.56625,
2014-10-15T04:00:00.000Z,396.34625,
2014-10-14T04:00:00.000Z,392.7825,
2014-10-13T04:00:00.000Z,371.15625,
2014-10-12T04:00:00.000Z,356.99875,
2014-10-11T04:00:00.000Z,359.2025,
2014-10-10T04:00:00.000Z,368.59625,
2014-10-09T04:00:00.000Z,351.34625,
2014-10-08T04:00:00.000Z,326.2325,
2014-10-07T04:00:00.000Z,337.23375,
2014-10-06T04:00:00.000Z,308.07875,
2014-10-05T04:00:00.000Z,335.98125,
2014-10-04T04:00:00.000Z,360.7525,
2014-10-03T04:00:00.000Z,372.0575,
2014-10-02T04:00:00.000Z,381.7475,
2014-10-01T04:00:00.000Z,387.94,
2014-09-30T04:00:00.000Z,376.08375,
2014-09-29T04:00:00.000Z,377.97875,
2014-09-28T04:00:00.000Z,398.84,
2014-09-27T04:00:00.000Z,403.4975,
2014-09-26T04:00:00.000Z,410.15,
2014-09-25T04:00:00.000Z,416.12,
2014-09-24T04:00:00.000Z,427.8125,
2014-09-23T04:00:00.000Z,399.5025,
2014-09-22T04:00:00.000Z,399.0975,
2014-09-21T04:00:00.000Z,405.79625,
2014-09-20T04:00:00.000Z,410.08,
2014-09-19T04:00:00.000Z,425.4475,
2014-09-18T04:00:00.000Z,449.95875,
2014-09-17T04:00:00.000Z,464.55375,
2014-09-16T04:00:00.000Z,471.08375,
2014-09-15T04:00:00.000Z,475.02125,
2014-09-14T04:00:00.000Z,475.37875,
2014-09-13T04:00:00.000Z,471.5325,
2014-09-12T04:00:00.000Z,473.6725,
2014-09-11T04:00:00.000Z,479.4175,
2014-09-10T04:00:00.000Z,474.29125,
2014-09-09T04:00:00.000Z,468.5775,
2014-09-08T04:00:00.000Z,473.58625,
2014-09-07T04:00:00.000Z,481.88375,
2014-09-06T04:00:00.000Z,480.9075,
2014-09-05T04:00:00.000Z,485.65125,
2014-09-04T04:00:00.000Z,475.65,
2014-09-03T04:00:00.000Z,476.88375,
2014-09-02T04:00:00.000Z,477.98375,
2014-09-01T04:00:00.000Z,474.5425,
2014-08-31T04:00:00.000Z,502.055,
2014-08-30T04:00:00.000Z,504.70625,
2014-08-29T04:00:00.000Z,506.025,
2014-08-28T04:00:00.000Z,514.62375,
2014-08-27T04:00:00.000Z,513.39125,
2014-08-26T04:00:00.000Z,504.62625,
2014-08-25T04:00:00.000Z,503.32125,
2014-08-24T04:00:00.000Z,501.63125,
2014-08-23T04:00:00.000Z,507.51,
2014-08-22T04:00:00.000Z,508.12875,
2014-08-21T04:00:00.000Z,519.015,
2014-08-20T04:00:00.000Z,472.91,
2014-08-19T04:00:00.000Z,455.91625,
2014-08-18T04:00:00.000Z,489.4675,
2014-08-17T04:00:00.000Z,516.62625,
2014-08-16T04:00:00.000Z,487.56625,
2014-08-15T04:00:00.000Z,511.4725,
2014-08-14T04:00:00.000Z,534.54,
2014-08-13T04:00:00.000Z,565.55125,
2014-08-12T04:00:00.000Z,566.31625,
2014-08-11T04:00:00.000Z,588.7525,
2014-08-10T04:00:00.000Z,586.05875,
2014-08-09T04:00:00.000Z,585.39625,
2014-08-08T04:00:00.000Z,595.80875,
2014-08-07T04:00:00.000Z,583.62375,
2014-08-06T04:00:00.000Z,582.52125,
2014-08-05T04:00:00.000Z,582.33375,
2014-08-04T04:00:00.000Z,585.80125,
2014-08-03T04:00:00.000Z,581.52,
2014-08-02T04:00:00.000Z,593.80625,
2014-08-01T04:00:00.000Z,583.39,
2014-07-31T04:00:00.000Z,564.57,
2014-07-30T04:00:00.000Z,580.5175,
2014-07-29T04:00:00.000Z,585.44875,
2014-07-28T04:00:00.000Z,580.11,
2014-07-27T04:00:00.000Z,592.96375,
2014-07-26T04:00:00.000Z,597.585,
2014-07-25T04:00:00.000Z,602.93125,
2014-07-24T04:00:00.000Z,617.6875,
2014-07-23T04:00:00.000Z,618.4475,
2014-07-22T04:00:00.000Z,622.10749,
2014-07-21T04:00:00.000Z,617.96124,
2014-07-20T04:00:00.000Z,623.00625,
2014-07-19T04:00:00.000Z,623.99625,
2014-07-18T04:00:00.000Z,623.49749,
2014-07-17T04:00:00.000Z,614.68875,
2014-07-16T04:00:00.000Z,619.8075,
2014-07-15T04:00:00.000Z,618.73875,
2014-07-14T04:00:00.000Z,621.42499,
2014-07-13T04:00:00.000Z,627.69,
2014-07-12T04:00:00.000Z,634.35749,
2014-07-11T04:00:00.000Z,616.83124,
2014-07-10T04:00:00.000Z,621.3075,
2014-07-09T04:00:00.000Z,620.72,
2014-07-08T04:00:00.000Z,621.24249,
2014-07-07T04:00:00.000Z,631.29875,
2014-07-06T04:00:00.000Z,631.03,
2014-07-05T04:00:00.000Z,628.41625,
2014-07-04T04:00:00.000Z,643.95124,
2014-07-03T04:00:00.000Z,642.65125,
2014-07-02T04:00:00.000Z,637.85625,
2014-07-01T04:00:00.000Z,647.12249,
2014-06-30T04:00:00.000Z,597.51333,
2014-06-29T04:00:00.000Z,598.73333,
2014-06-28T04:00:00.000Z,597.66833,
2014-06-27T04:00:00.000Z,582.43166,
2014-06-26T04:00:00.000Z,571.76666,
2014-06-25T04:00:00.000Z,575.905,
2014-06-24T04:00:00.000Z,584.64166,
2014-06-23T04:00:00.000Z,592.405,
2014-06-22T04:00:00.000Z,599.57,
2014-06-21T04:00:00.000Z,582.04499,
2014-06-20T04:00:00.000Z,594.09333,
2014-06-19T04:00:00.000Z,601.88666,
2014-06-18T04:00:00.000Z,610.41333,
2014-06-17T04:00:00.000Z,592.25666,
2014-06-16T04:00:00.000Z,589.06666,
2014-06-15T04:00:00.000Z,570.28833,
2014-06-14T04:00:00.000Z,588.52333,
2014-06-13T04:00:00.000Z,585.48333,
2014-06-12T04:00:00.000Z,632.55,
2014-06-11T04:00:00.000Z,642.00666,
2014-06-10T04:00:00.000Z,644.085,
2014-06-09T04:00:00.000Z,652.11,
2014-06-08T04:00:00.000Z,652.59166,
2014-06-07T04:00:00.000Z,648.60166,
2014-06-06T04:00:00.000Z,652.52666,
2014-06-05T04:00:00.000Z,642.89166,
2014-06-04T04:00:00.000Z,627.79833,
2014-06-03T04:00:00.000Z,660.24666,
2014-06-02T04:00:00.000Z,634.98333,
2014-06-01T04:00:00.000Z,638.16333,
2014-05-31T04:00:00.000Z,612.12666,
2014-05-30T04:00:00.000Z,571.845,
2014-05-29T04:00:00.000Z,562.4,
2014-05-28T04:00:00.000Z,572.44833,
2014-05-27T04:00:00.000Z,581.51,
2014-05-26T04:00:00.000Z,579.59333,
2014-05-25T04:00:00.000Z,533.92999,
2014-05-24T04:00:00.000Z,512.30833,
2014-05-23T04:00:00.000Z,522.31,
2014-05-22T04:00:00.000Z,490.18666,
2014-05-21T04:00:00.000Z,489.86999,
2014-05-20T04:00:00.000Z,455.65333,
2014-05-19T04:00:00.000Z,444.73833,
2014-05-18T04:00:00.000Z,445.15666,
2014-05-17T04:00:00.000Z,445.60666,
2014-05-16T04:00:00.000Z,443.18,
2014-05-15T04:00:00.000Z,445.045,
2014-05-14T04:00:00.000Z,438.88,
2014-05-13T04:00:00.000Z,437,
2014-05-12T04:00:00.000Z,434.27,
2014-05-11T04:00:00.000Z,449.74166,
2014-05-10T04:00:00.000Z,449.04333,
2014-05-09T04:00:00.000Z,439.04,
2014-05-08T04:00:00.000Z,442.57666,
2014-05-07T04:00:00.000Z,428.42593,
2014-05-06T04:00:00.000Z,418.61831,
2014-05-05T04:00:00.000Z,432.78748,
2014-05-04T04:00:00.000Z,438.29035,
2014-05-03T04:00:00.000Z,441.97833,
2014-05-02T04:00:00.000Z,453.59833,
2014-05-01T04:00:00.000Z,454.55666,
2014-04-30T04:00:00.000Z,444.85668,
2014-04-29T04:00:00.000Z,432.60498,
2014-04-28T04:00:00.000Z,426.78166,
2014-04-27T04:00:00.000Z,452.14829,
2014-04-26T04:00:00.000Z,448.77834,
2014-04-25T04:00:00.000Z,469.08816,
2014-04-24T04:00:00.000Z,487.11333,
2014-04-23T04:00:00.000Z,487.84,
2014-04-22T04:00:00.000Z,497.65001,
2014-04-21T04:00:00.000Z,505.09665,
2014-04-20T04:00:00.000Z,507.80663,
2014-04-19T04:00:00.000Z,469.38332,
2014-04-18T04:00:00.000Z,490.8785,
2014-04-17T04:00:00.000Z,522.455,
2014-04-16T04:00:00.000Z,517.09666,
2014-04-15T04:00:00.000Z,455.28316,
2014-04-14T04:00:00.000Z,409.03166,
2014-04-13T04:00:00.000Z,423.51566,
2014-04-12T04:00:00.000Z,438.24666,
2014-04-11T04:00:00.000Z,374.59166,
2014-04-10T04:00:00.000Z,426.98333,
2014-04-09T04:00:00.000Z,450.48083,
2014-04-08T04:00:00.000Z,452.81,
2014-04-07T04:00:00.000Z,456.46948,
2014-04-06T04:00:00.000Z,462.445,
2014-04-05T04:00:00.000Z,453.87148,
2014-04-04T04:00:00.000Z,432.99716,
2014-04-03T04:00:00.000Z,427.87498,
2014-04-02T04:00:00.000Z,480.16581,
2014-04-01T04:00:00.000Z,464.88,
2014-03-31T04:00:00.000Z,472.4783,
2014-03-30T04:00:00.000Z,486.80845,
2014-03-29T04:00:00.000Z,499.24998,
2014-03-28T04:00:00.000Z,509.70665,
2014-03-27T04:00:00.000Z,570.54833,
2014-03-26T04:00:00.000Z,572.49161,
2014-03-25T04:00:00.000Z,573.34998,
2014-03-24T04:00:00.000Z,557.16833,
2014-03-23T04:00:00.000Z,562.95333,
2014-03-22T04:00:00.000Z,570.36168,
2014-03-21T04:00:00.000Z,581.33333,
2014-03-20T04:00:00.000Z,601.015,
2014-03-19T04:00:00.000Z,616.86665,
2014-03-18T04:00:00.000Z,617.24333,
2014-03-17T04:00:00.000Z,630.34833,
2014-03-16T04:00:00.000Z,632.95333,
2014-03-15T04:00:00.000Z,628.18751,
2014-03-14T04:00:00.000Z,636.41414,
2014-03-13T04:00:00.000Z,631.755,
2014-03-12T04:00:00.000Z,633.74749,
2014-03-11T04:00:00.000Z,626,
2014-03-10T04:00:00.000Z,637.615,
2014-03-09T05:00:00.000Z,611.1625,
2014-03-08T05:00:00.000Z,612.33,
2014-03-07T05:00:00.000Z,651.285,
2014-03-06T05:00:00.000Z,662.0225,
2014-03-05T05:00:00.000Z,660.84,
2014-03-04T05:00:00.000Z,666.1475,
2014-03-03T05:00:00.000Z,567.7,
2014-03-02T05:00:00.000Z,560.195,
2014-03-01T05:00:00.000Z,551.73,
2014-02-28T05:00:00.000Z,567.2925,
2014-02-27T05:00:00.000Z,573.1025,
2014-02-26T05:00:00.000Z,550.6025,
2014-02-25T05:00:00.000Z,501.155,
2014-02-24T05:00:00.000Z,572.7675,
2014-02-23T05:00:00.000Z,622.22,
2014-02-22T05:00:00.000Z,561.535,
2014-02-21T05:00:00.000Z,545.7625,
2014-02-20T05:00:00.000Z,619.8425,
2014-02-19T05:00:00.000Z,618.79,
2014-02-18T05:00:00.000Z,634.99,
2014-02-17T05:00:00.000Z,611.04499,
2014-02-16T05:00:00.000Z,656.2725,
2014-02-15T05:00:00.000Z,641.91,
2014-02-14T05:00:00.000Z,578.4125,
2014-02-13T05:00:00.000Z,645.615,
2014-02-12T05:00:00.000Z,665.7975,
2014-02-11T05:00:00.000Z,694.3125,
2014-02-10T05:00:00.000Z,700.44843,
2014-02-09T05:00:00.000Z,668.86463,
2014-02-08T05:00:00.000Z,692.66914,
2014-02-07T05:00:00.000Z,748.43559,
2014-02-06T05:00:00.000Z,802.75333,
2014-02-05T05:00:00.000Z,844.28836,
2014-02-04T05:00:00.000Z,847.70697,
2014-02-03T05:00:00.000Z,856.03366,
2014-02-02T05:00:00.000Z,854.7225,
2014-02-01T05:00:00.000Z,847.36383,
2014-01-31T05:00:00.000Z,841.48914,
2014-01-30T05:00:00.000Z,832.87399,
2014-01-29T05:00:00.000Z,832.89496,
2014-01-28T05:00:00.000Z,830.53133,
2014-01-27T05:00:00.000Z,887.08337,
2014-01-26T05:00:00.000Z,858.12641,
2014-01-25T05:00:00.000Z,834.57416,
2014-01-24T05:00:00.000Z,838.14997,
2014-01-23T05:00:00.000Z,864.56116,
2014-01-22T05:00:00.000Z,874.13266,
2014-01-21T05:00:00.000Z,873.28916,
2014-01-20T05:00:00.000Z,881.87583,
2014-01-19T05:00:00.000Z,838.42916,
2014-01-18T05:00:00.000Z,834.86666,
2014-01-17T05:00:00.000Z,842.19173,
2014-01-16T05:00:00.000Z,874.07416,
2014-01-15T05:00:00.000Z,853.25666,
2014-01-14T05:00:00.000Z,863.69888,
2014-01-13T05:00:00.000Z,873.27168,
2014-01-12T05:00:00.000Z,916.69666,
2014-01-11T05:00:00.000Z,892.26115,
2014-01-10T05:00:00.000Z,847.5325,
2014-01-09T05:00:00.000Z,860.84166,
2014-01-08T05:00:00.000Z,855.75933,
2014-01-07T05:00:00.000Z,962.46447,
2014-01-06T05:00:00.000Z,970.65083,
2014-01-05T05:00:00.000Z,871.11583,
2014-01-04T05:00:00.000Z,813.31748,
2014-01-03T05:00:00.000Z,804.02719,
2014-01-02T05:00:00.000Z,769.09849,
2014-01-01T05:00:00.000Z,768.40783,
2013-12-31T05:00:00.000Z,744.17249,
2013-12-30T05:00:00.000Z,752.82022,
2013-12-29T05:00:00.000Z,717.92623,
2013-12-28T05:00:00.000Z,734.01166,
2013-12-27T05:00:00.000Z,758.01016,
2013-12-26T05:00:00.000Z,702.00083,
2013-12-25T05:00:00.000Z,659.84333,
2013-12-24T05:00:00.000Z,671.58116,
2013-12-23T05:00:00.000Z,647.68316,
2013-12-22T05:00:00.000Z,595.95883,
2013-12-21T05:00:00.000Z,649.38965,
2013-12-20T05:00:00.000Z,693.05883,
2013-12-19T05:00:00.000Z,553.69166,
2013-12-18T05:00:00.000Z,654.06266,
2013-12-17T05:00:00.000Z,653.80483,
2013-12-16T05:00:00.000Z,868.95316,
2013-12-15T05:00:00.000Z,848.9975,
2013-12-14T05:00:00.000Z,889.81946,
2013-12-13T05:00:00.000Z,911.23204,
2013-12-12T05:00:00.000Z,866.29003,
2013-12-11T05:00:00.000Z,967.42866,
2013-12-10T05:00:00.000Z,916.77599,
2013-12-09T05:00:00.000Z,841.83966,
2013-12-08T05:00:00.000Z,689.81,
2013-12-07T05:00:00.000Z,759.43041,
2013-12-06T05:00:00.000Z,1004.61633,
2013-12-05T05:00:00.000Z,1139.33083,
2013-12-04T05:00:00.000Z,1071.2848,
2013-12-03T05:00:00.000Z,1028.845,
2013-12-02T05:00:00.000Z,1019.78966,
2013-12-01T05:00:00.000Z,1099.51926,
2013-11-30T05:00:00.000Z,1154.92593,
2013-11-29T05:00:00.000Z,1068.363,
2013-11-28T05:00:00.000Z,934.355,
2013-11-27T05:00:00.000Z,893.1815,
2013-11-26T05:00:00.000Z,789.36475,
2013-11-25T05:00:00.000Z,768.8475,
2013-11-24T05:00:00.000Z,746.19374,
2013-11-23T05:00:00.000Z,774.18,
2013-11-22T05:00:00.000Z,681.33,
2013-11-21T05:00:00.000Z,574.71599,
2013-11-20T05:00:00.000Z,531.54249,
2013-11-19T05:00:00.000Z,693.65,
2013-11-18T05:00:00.000Z,510.6025,
2013-11-17T05:00:00.000Z,437.29725,
2013-11-16T05:00:00.000Z,420.21649,
2013-11-15T05:00:00.000Z,409.10375,
2013-11-14T05:00:00.000Z,402.954,
2013-11-13T05:00:00.000Z,357.48,
2013-11-12T05:00:00.000Z,338.137,
2013-11-11T05:00:00.000Z,304.97974,
2013-11-10T05:00:00.000Z,285.8875,
2013-11-09T05:00:00.000Z,331.10325,
2013-11-08T05:00:00.000Z,294.48699,
2013-11-07T05:00:00.000Z,262.32666,
2013-11-06T05:00:00.000Z,248.25333,
2013-11-05T05:00:00.000Z,225.02,
2013-11-04T05:00:00.000Z,210.3075,
2013-11-03T04:00:00.000Z,200.543,
2013-11-02T04:00:00.000Z,198.93233,
2013-11-01T04:00:00.000Z,198.04883,
2013-10-31T04:00:00.000Z,196.02499,
2013-10-30T04:00:00.000Z,197.4,
2013-10-29T04:00:00.000Z,192.75666,
2013-10-28T04:00:00.000Z,187.15983,
2013-10-27T04:00:00.000Z,177.6965,
2013-10-26T04:00:00.000Z,175.03166,
2013-10-25T04:00:00.000Z,180.355,
